FECHA,CO,NO,NO2,NOX,O3,PM10,SO2
23/07/2021,0.31,17,21,38,3,36,11
23/07/2021,0.71,51,23,74,2,59,11
23/07/2021,0.74,48,26,74,3,51,12
23/07/2021,0.95,71,26,97,5,67,18
23/07/2021,0.83,48,27,75,9,69,21
23/07/2021,-99,-99,-99,-99,-99,-99,-99
23/07/2021,0.6,31,35,67,27,100,33
23/07/2021,0.65,18,34,52,45,92,22
23/07/2021,0.48,7,27,34,70,99,13
23/07/2021,0.5,6,24,31,85,81,9
23/07/2021,0.34,4,20,24,100,72,6
23/07/2021,0.4,5,19,25,86,69,5
23/07/2021,0.54,10,19,29,65,77,3
23/07/2021,0.33,8,22,30,64,59,3
23/07/2021,0.32,8,21,29,34,68,2
23/07/2021,0.44,7,29,36,14,43,6
23/07/2021,0.4,8,32,40,13,35,3
23/07/2021,0.27,5,22,26,21,29,2
23/07/2021,0.23,2,21,23,19,39,2
23/07/2021,0.24,3,22,25,14,43,2
24/07/2021,0.21,2,19,21,17,35,2
24/07/2021,0.21,3,22,25,11,40,2
24/07/2021,0.14,3,18,21,8,42,3
24/07/2021,0.14,2,14,16,12,49,3
24/07/2021,0.23,8,20,28,4,48,3
24/07/2021,0.44,35,22,58,1,50,4
24/07/2021,0.54,47,26,73,4,58,6
24/07/2021,0.79,59,23,82,4,68,7
24/07/2021,0.56,36,22,58,11,79,14
24/07/2021,0.54,30,26,55,17,100,17
24/07/2021,0.34,16,18,34,34,90,22
24/07/2021,0.27,9,18,27,45,80,13
24/07/2021,0.36,9,21,30,58,90,10
24/07/2021,0.34,8,21,29,66,79,9
24/07/2021,0.32,8,20,28,72,93,8
24/07/2021,0.26,4,16,20,80,77,7
24/07/2021,0.19,4,16,21,85,78,13
24/07/2021,0.2,3,17,20,83,76,17
24/07/2021,0.16,2,17,19,65,68,9
24/07/2021,0.43,3,22,26,53,65,2
24/07/2021,0.24,1,16,17,50,23,2
24/07/2021,0.28,2,26,29,39,27,3
24/07/2021,0.36,2,34,36,29,45,7
24/07/2021,0.49,3,37,40,23,47,5
25/07/2021,-99,-99,-99,-99,-99,22,-99
25/07/2021,-99,-99,-99,-99,-99,33,-99
25/07/2021,-99,-99,-99,-99,-99,22,-99
25/07/2021,0.18,2,19,22,18,21,1
25/07/2021,0.21,2,21,22,14,10,1
25/07/2021,0.31,6,25,31,9,25,2
25/07/2021,0.48,18,29,47,5,29,2
25/07/2021,0.71,36,30,65,9,41,3
25/07/2021,0.89,45,42,87,16,70,11
25/07/2021,0.83,42,50,92,24,88,10
25/07/2021,0.54,19,35,54,44,63,6
25/07/2021,0.39,8,24,32,66,57,4
25/07/2021,0.27,6,13,19,62,40,3
25/07/2021,0.2,5,10,14,61,34,3
25/07/2021,0.17,5,10,15,57,21,2
25/07/2021,0.08,3,9,12,61,33,3
25/07/2021,0.11,5,10,15,46,31,3
25/07/2021,0.19,6,16,22,40,28,2
25/07/2021,0.13,3,13,16,37,21,2
25/07/2021,0.14,1,14,14,39,13,2
25/07/2021,0.12,2,15,17,31,-99,2
25/07/2021,0.19,1,18,19,25,19,2
25/07/2021,0.22,2,20,21,19,21,2
25/07/2021,0.14,1,19,20,19,28,3
26/07/2021,0.08,1,19,21,20,30,3
26/07/2021,0.03,1,15,16,20,28,2
26/07/2021,0.06,1,16,17,12,23,1
26/07/2021,0.09,3,19,22,8,19,1
26/07/2021,0.13,8,21,29,6,19,1
26/07/2021,0.53,55,25,80,2,31,2
26/07/2021,0.89,87,26,112,2,33,2
26/07/2021,1.16,96,33,129,4,77,6
26/07/2021,1.1,71,34,105,9,86,15
26/07/2021,0.71,55,38,92,16,84,14
26/07/2021,0.48,24,31,56,33,61,9
26/07/2021,0.46,11,28,39,60,49,5
26/07/2021,0.41,8,30,38,78,58,5
26/07/2021,0.41,6,22,28,87,47,3
26/07/2021,0.27,4,16,20,77,44,4
26/07/2021,0.14,5,13,18,65,41,2
26/07/2021,0.3,2,24,27,47,21,2
26/07/2021,0.49,7,31,38,35,23,2
26/07/2021,0.3,5,26,30,34,9,2
26/07/2021,0.45,13,32,45,27,12,2
26/07/2021,0.2,2,20,22,31,12,1
26/07/2021,0.31,3,26,29,25,13,2
26/07/2021,0.27,2,28,30,18,15,6
26/07/2021,0.17,1,24,26,18,11,2
27/07/2021,0.19,1,23,24,16,15,1
27/07/2021,0.14,2,21,23,14,12,1
27/07/2021,0.01,0,13,13,21,14,1
27/07/2021,0.08,2,17,19,15,16,1
27/07/2021,0.25,12,25,37,3,20,1
27/07/2021,0.75,61,30,91,2,32,2
27/07/2021,1.05,96,29,124,2,32,3
27/07/2021,0.99,69,31,100,6,35,2
27/07/2021,0.92,53,39,92,11,62,36
27/07/2021,1.36,58,48,106,18,123,113
27/07/2021,0.91,35,43,78,29,97,54
27/07/2021,0.66,17,36,53,50,74,24
27/07/2021,0.45,8,27,35,68,64,17
27/07/2021,0.33,5,18,23,76,45,8
27/07/2021,0.22,8,19,27,73,59,5
27/07/2021,0.32,6,19,25,75,75,28
27/07/2021,0.18,6,14,20,59,52,4
27/07/2021,0.2,7,18,24,45,35,3
27/07/2021,0.29,6,24,30,36,38,3
27/07/2021,0.27,6,25,31,24,26,3
27/07/2021,0.18,3,21,23,25,-99,2
27/07/2021,0.05,2,14,15,28,35,3
27/07/2021,0.07,4,26,30,16,45,5
27/07/2021,0.04,1,22,23,19,24,3
28/07/2021,0,1,12,13,25,19,2
28/07/2021,0,0,8,8,27,15,2
28/07/2021,0,0,12,12,21,14,2
28/07/2021,0,0,10,10,19,24,4
28/07/2021,0.08,3,14,16,15,28,5
28/07/2021,0.28,10,28,38,6,43,6
28/07/2021,0.55,27,35,61,3,64,6
28/07/2021,0.64,37,32,69,4,62,5
28/07/2021,0.42,21,25,47,11,47,5
28/07/2021,0.46,22,21,43,24,47,5
28/07/2021,0.5,18,30,48,31,59,5
28/07/2021,0.42,15,37,52,44,66,5
28/07/2021,0.51,8,28,36,74,75,3
28/07/2021,0.44,6,24,30,81,62,3
28/07/2021,0.31,5,19,23,82,48,2
28/07/2021,0.4,9,23,33,50,72,3
28/07/2021,0.26,9,19,28,36,54,2
28/07/2021,0.27,10,20,30,30,43,2
28/07/2021,0.31,8,20,28,29,44,2
28/07/2021,0.36,7,28,34,20,40,4
28/07/2021,0.41,9,34,43,10,38,7
28/07/2021,0.17,3,20,23,20,39,5
28/07/2021,0.11,2,16,17,21,41,5
28/07/2021,0.07,1,16,16,21,27,5
29/07/2021,0.03,1,12,13,23,25,3
29/07/2021,0.05,0,12,13,22,26,3
29/07/2021,0.06,0,13,13,21,31,5
29/07/2021,0.08,1,13,13,21,33,5
29/07/2021,0.13,3,20,22,13,15,2
29/07/2021,0.28,17,31,47,4,20,2
29/07/2021,0.5,25,30,55,4,42,3
29/07/2021,0.49,23,26,48,11,38,2
29/07/2021,0.53,34,22,56,11,33,4
29/07/2021,0.43,26,20,46,23,39,9
29/07/2021,0.29,11,17,28,35,33,10
29/07/2021,0.31,10,20,30,46,43,6
29/07/2021,0.33,8,18,26,62,39,4
29/07/2021,0.18,5,13,18,66,31,2
29/07/2021,0.13,6,10,17,58,31,2
29/07/2021,0.12,5,11,16,54,35,2
29/07/2021,0.18,7,17,24,46,41,2
29/07/2021,0.17,6,14,20,35,44,2
29/07/2021,0.22,6,20,26,23,42,2
29/07/2021,0.3,6,26,32,15,41,4
29/07/2021,0.16,4,20,24,16,40,4
29/07/2021,0.14,2,16,19,20,33,5
29/07/2021,0.1,3,15,17,18,37,4
29/07/2021,0,2,13,15,18,23,3
30/07/2021,0,1,12,13,17,21,3
30/07/2021,0,1,13,14,18,25,8
30/07/2021,0,1,13,14,18,17,7
30/07/2021,0,1,13,14,17,9,3
30/07/2021,0.08,5,18,23,13,-99,2
30/07/2021,0.22,18,26,45,4,-99,2
30/07/2021,0.43,32,28,61,5,-99,4
30/07/2021,0.68,36,25,61,7,-99,2
30/07/2021,0.46,37,23,59,12,-99,2
30/07/2021,0.41,22,19,41,19,-99,3
30/07/2021,0.34,13,17,30,28,-99,3
30/07/2021,0.31,12,15,27,32,-99,3
30/07/2021,0.24,9,14,22,37,-99,2
30/07/2021,0.31,9,18,27,34,-99,2
30/07/2021,0.29,10,17,26,32,-99,3
30/07/2021,0.27,10,19,29,23,-99,2
30/07/2021,0.54,14,28,42,12,-99,2
30/07/2021,0.79,30,32,62,6,-99,4
30/07/2021,0.95,49,32,81,3,-99,5
30/07/2021,0.93,25,30,55,6,-99,4
30/07/2021,0.23,5,18,23,13,-99,2
30/07/2021,0.47,13,29,42,4,-99,3
30/07/2021,0.31,6,24,29,7,-99,2
30/07/2021,0.19,4,17,21,6,-99,2
31/07/2021,-99,-99,-99,-99,-99,21,-99
31/07/2021,-99,-99,-99,-99,-99,30,-99
31/07/2021,-99,-99,-99,-99,-99,29,-99
31/07/2021,0.1,6,17,23,4,25,0
31/07/2021,0.27,28,20,48,2,42,1
31/07/2021,0.32,25,18,43,2,47,4
31/07/2021,0.41,32,22,54,3,53,7
31/07/2021,0.53,62,19,82,4,56,4
31/07/2021,0.35,22,14,36,14,56,5
31/07/2021,0.5,32,19,50,16,64,5
31/07/2021,0.41,20,22,42,22,68,6
31/07/2021,0.52,21,32,52,36,71,5
31/07/2021,0.69,12,30,42,63,99,3
31/07/2021,0.57,11,32,43,75,92,6
31/07/2021,0.4,4,20,24,89,74,6
31/07/2021,-99,-99,-99,-99,-99,-99,-99
31/07/2021,0.49,10,25,34,34,61,2
31/07/2021,0.31,8,25,34,25,30,1
31/07/2021,0.38,3,28,31,28,35,1
31/07/2021,0.56,3,34,37,25,40,1
31/07/2021,0.55,9,42,51,19,43,1
31/07/2021,0.64,5,39,44,14,43,1
31/07/2021,0.54,7,30,37,10,34,1
31/07/2021,0.79,12,36,48,2,40,1
01/08/2021,0.45,8,27,35,5,35,1
01/08/2021,0.22,2,17,19,10,23,6
01/08/2021,0.14,1,12,13,12,31,9
01/08/2021,0.25,3,17,21,5,30,5
01/08/2021,0.32,6,19,26,4,38,6
01/08/2021,0.38,13,19,32,3,34,8
01/08/2021,0.6,24,17,41,2,41,8
01/08/2021,0.65,27,20,47,6,42,9
01/08/2021,0.65,24,25,49,11,64,12
01/08/2021,0.61,15,28,43,28,76,6
01/08/2021,0.5,15,29,44,45,69,6
01/08/2021,0.24,6,15,21,58,39,5
01/08/2021,0.3,5,16,22,63,32,4
01/08/2021,0.4,5,18,23,76,41,4
01/08/2021,0.26,2,13,15,77,34,2
01/08/2021,0.33,3,18,21,57,28,3
01/08/2021,0.45,12,28,40,36,19,3
01/08/2021,0.37,4,25,30,30,11,2
01/08/2021,0.38,5,19,24,36,13,1
01/08/2021,0.44,5,28,33,26,9,1
01/08/2021,0.79,20,40,60,11,30,1
01/08/2021,0.84,18,47,65,4,26,2
01/08/2021,0.67,11,36,47,5,24,1
01/08/2021,0.32,2,25,27,12,22,1
02/08/2021,0.42,2,27,29,8,22,1
02/08/2021,0.58,10,37,48,4,35,3
02/08/2021,0.65,5,28,33,4,19,2
02/08/2021,0.4,3,25,28,5,24,2
02/08/2021,0.59,20,28,48,3,33,2
02/08/2021,0.9,67,29,96,2,39,2
02/08/2021,1.12,86,25,112,2,54,2
02/08/2021,1.51,106,30,135,4,68,3
02/08/2021,1.22,74,42,116,8,84,6
02/08/2021,0.98,47,42,88,19,69,7
02/08/2021,0.47,21,31,52,34,43,5
02/08/2021,0.43,16,29,46,47,34,4
02/08/2021,0.4,8,16,24,65,33,2
02/08/2021,0.48,10,25,34,66,36,3
02/08/2021,0.33,5,19,24,81,44,2
02/08/2021,0.38,4,21,25,89,46,2
02/08/2021,0.47,3,28,31,90,46,5
02/08/2021,0.34,9,23,32,33,57,2
02/08/2021,0.37,11,27,38,11,33,2
02/08/2021,0.25,6,20,26,19,13,1
02/08/2021,0.16,4,15,19,23,17,1
02/08/2021,0.15,3,16,18,23,-99,1
02/08/2021,0.07,1,12,14,27,-99,1
02/08/2021,0.05,0,9,9,29,-99,1
03/08/2021,0.12,0,13,13,23,10,1
03/08/2021,0.18,0,16,16,20,12,1
03/08/2021,0.14,2,26,29,8,16,1
03/08/2021,0.26,5,29,35,4,19,1
03/08/2021,0.29,3,26,30,8,18,1
03/08/2021,0.46,21,30,52,3,22,1
03/08/2021,0.69,43,29,72,2,21,2
03/08/2021,0.89,56,28,83,4,32,2
03/08/2021,0.82,43,31,74,6,36,2
03/08/2021,0.62,31,32,63,13,45,2
03/08/2021,0.56,22,31,53,28,46,1
03/08/2021,0.69,24,45,69,33,58,3
03/08/2021,0.84,22,54,77,46,75,3
03/08/2021,0.43,3,25,28,87,53,2
03/08/2021,0.34,3,19,22,76,29,2
03/08/2021,0.57,4,39,42,67,52,2
03/08/2021,0.45,16,32,48,27,43,3
03/08/2021,0.43,14,25,40,15,39,4
03/08/2021,0.25,8,22,31,16,20,2
03/08/2021,0.2,3,19,22,22,10,1
03/08/2021,0.41,16,39,55,4,13,2
03/08/2021,0.27,4,25,29,14,8,2
03/08/2021,0.27,5,30,34,8,15,3
03/08/2021,0.41,21,37,58,2,22,3
04/08/2021,0.39,28,37,65,1,24,2
04/08/2021,0.29,9,33,42,3,16,2
04/08/2021,0.16,2,25,27,7,19,1
04/08/2021,0.07,1,13,14,14,16,1
04/08/2021,0.23,6,18,25,9,20,1
04/08/2021,0.41,22,23,45,3,24,2
04/08/2021,0.82,51,25,75,2,35,2
04/08/2021,0.86,71,27,98,2,39,3
04/08/2021,0.93,58,30,88,4,58,3
04/08/2021,0.98,65,35,100,7,75,5
04/08/2021,0.78,45,41,86,16,72,4
04/08/2021,0.38,10,24,34,51,51,2
04/08/2021,0.52,10,36,46,58,55,2
04/08/2021,0.58,10,30,41,77,66,2
04/08/2021,0.4,4,23,27,87,56,2
04/08/2021,0.58,9,24,33,77,58,2
04/08/2021,0.36,8,22,30,39,35,1
04/08/2021,0.39,11,29,40,16,30,1
04/08/2021,0.32,9,26,35,13,24,1
04/08/2021,0.43,9,26,35,10,26,1
04/08/2021,0.25,11,25,36,6,33,2
04/08/2021,0.16,5,20,25,11,29,2
04/08/2021,0.11,2,13,15,15,31,3
04/08/2021,0.12,5,22,27,7,27,3
05/08/2021,0.1,5,25,30,4,24,2
05/08/2021,0.11,7,24,31,5,29,1
05/08/2021,0.09,2,17,19,12,26,2
05/08/2021,0.14,6,22,27,6,23,1
05/08/2021,0.22,12,22,34,3,38,2
05/08/2021,0.4,29,24,53,2,43,2
05/08/2021,0.59,42,26,67,2,45,3
05/08/2021,0.84,62,25,87,2,31,2
05/08/2021,0.62,48,27,75,7,25,2
05/08/2021,0.52,30,24,52,13,33,2
05/08/2021,0.58,30,31,61,19,57,2
05/08/2021,0.64,16,34,51,41,57,2
05/08/2021,0.39,7,25,32,68,54,2
05/08/2021,0.36,4,23,27,84,43,2
05/08/2021,0.36,4,22,26,88,39,2
05/08/2021,0.36,6,19,26,76,26,2
05/08/2021,0.4,8,23,31,63,31,1
05/08/2021,0.37,10,16,26,48,37,1
05/08/2021,0.19,16,26,42,17,44,1
05/08/2021,0.17,14,21,35,13,48,1
05/08/2021,0.19,5,20,25,14,56,4
05/08/2021,0.22,6,23,28,11,43,4
05/08/2021,0.09,2,20,22,12,21,2
05/08/2021,0.05,1,18,19,14,26,1
06/08/2021,-99,-99,-99,-99,-99,23,-99
06/08/2021,-99,-99,-99,-99,-99,17,-99
06/08/2021,-99,-99,-99,-99,-99,14,-99
06/08/2021,0.06,1,14,15,17,13,1
06/08/2021,0.11,3,18,21,11,17,1
06/08/2021,0.23,11,23,34,7,24,1
06/08/2021,0.38,20,27,47,5,32,1
06/08/2021,0.57,35,26,61,7,42,2
06/08/2021,0.6,28,22,50,16,-99,1
06/08/2021,0.43,15,16,31,28,37,2
06/08/2021,0.38,15,26,41,33,51,2
06/08/2021,0.41,10,19,28,48,52,2
06/08/2021,0.47,8,19,28,61,54,2
06/08/2021,0.5,8,20,27,64,59,2
06/08/2021,0.43,7,19,25,65,64,2
06/08/2021,0.32,5,21,26,55,37,2
06/08/2021,0.3,4,18,22,69,40,1
06/08/2021,0.46,8,27,35,23,52,2
06/08/2021,0.38,7,23,31,22,19,1
06/08/2021,0.39,7,25,33,12,25,2
06/08/2021,0.31,10,24,34,7,36,2
06/08/2021,0.23,8,23,30,9,35,4
06/08/2021,0.14,4,22,26,10,36,4
06/08/2021,0.11,2,17,19,11,32,5
07/08/2021,0.21,4,19,23,6,24,16
07/08/2021,0.13,2,19,21,7,23,24
07/08/2021,0.13,2,19,21,7,29,29
07/08/2021,0.06,2,13,16,11,21,11
07/08/2021,0.13,5,17,21,8,31,10
07/08/2021,0.39,18,23,41,4,32,12
07/08/2021,0.52,34,24,57,3,41,12
07/08/2021,0.65,46,28,74,2,57,8
07/08/2021,0.56,29,23,52,7,70,8
07/08/2021,0.5,23,19,42,16,58,7
07/08/2021,0.38,14,21,35,31,60,4
07/08/2021,0.37,7,21,29,50,54,3
07/08/2021,0.48,9,27,35,61,63,3
07/08/2021,0.38,6,22,29,81,64,2
07/08/2021,0.38,6,18,23,76,60,2
07/08/2021,0.26,5,14,18,67,43,2
07/08/2021,0.51,7,23,30,56,40,2
07/08/2021,0.32,3,25,28,46,36,2
07/08/2021,0.22,4,23,27,30,15,2
07/08/2021,0.35,4,25,29,21,29,1
07/08/2021,0.3,4,22,26,16,19,1
07/08/2021,0.29,4,21,24,14,19,1
07/08/2021,0.27,3,20,24,12,26,1
07/08/2021,0.14,2,19,21,11,31,2
08/08/2021,0.11,2,15,16,14,21,1
08/08/2021,0.08,1,16,18,12,20,2
08/08/2021,0.13,1,13,14,12,30,8
08/08/2021,0.16,1,13,14,12,26,14
08/08/2021,0.16,2,11,14,14,14,5
08/08/2021,0.19,3,17,19,10,21,5
08/08/2021,0.34,8,23,30,8,33,4
08/08/2021,0.3,14,18,32,13,29,7
08/08/2021,0.37,19,17,36,18,45,7
08/08/2021,0.38,21,22,43,23,55,8
08/08/2021,0.31,11,17,28,33,42,7
08/08/2021,0.3,6,16,22,49,45,6
08/08/2021,0.36,5,15,21,63,40,4
08/08/2021,0.28,5,11,16,63,43,3
08/08/2021,0.4,4,15,20,50,38,2
08/08/2021,0.27,3,20,23,34,8,1
08/08/2021,0.39,3,21,24,30,15,1
08/08/2021,0.25,3,14,16,32,11,1
08/08/2021,0.32,7,20,27,26,11,1
08/08/2021,0.39,10,29,39,20,11,1
08/08/2021,0.47,3,27,30,14,17,1
08/08/2021,0.67,12,38,50,4,16,1
08/08/2021,0.65,20,39,59,2,27,1
08/08/2021,0.73,26,32,58,2,26,1
09/08/2021,0.28,3,19,22,7,18,1
09/08/2021,0.2,2,17,19,6,16,1
09/08/2021,0.23,2,16,18,5,12,1
09/08/2021,0.26,7,18,25,3,13,1
09/08/2021,0.38,29,17,46,2,31,2
09/08/2021,0.63,51,19,70,2,31,2
09/08/2021,1.07,97,20,117,2,40,2
09/08/2021,1.15,84,23,107,3,44,2
09/08/2021,0.97,63,32,96,7,79,3
09/08/2021,0.87,49,33,83,15,72,3
09/08/2021,0.64,36,35,71,22,66,3
09/08/2021,0.54,16,32,47,44,62,2
09/08/2021,0.52,11,24,35,62,58,2
09/08/2021,0.41,8,24,32,76,48,2
09/08/2021,0.3,4,13,17,69,38,2
09/08/2021,0.25,4,14,18,49,22,2
09/08/2021,0.39,10,24,33,31,21,1
09/08/2021,0.57,7,32,39,23,30,1
09/08/2021,0.71,7,39,46,17,24,1
09/08/2021,0.6,12,37,49,7,27,1
09/08/2021,0.62,16,38,54,4,21,1
09/08/2021,0.7,23,36,59,3,34,1
09/08/2021,0.35,9,30,38,5,42,2
09/08/2021,0.16,2,21,24,10,27,1
10/08/2021,0.09,1,15,16,15,23,1
10/08/2021,0.08,1,12,13,16,21,5
10/08/2021,0.08,1,13,14,17,17,7
10/08/2021,0.05,1,15,16,16,19,2
10/08/2021,0.19,6,23,29,9,24,1
10/08/2021,0.57,44,33,77,1,42,2
10/08/2021,0.91,70,35,105,2,69,3
10/08/2021,0.73,60,25,85,6,49,3
10/08/2021,0.74,43,26,69,11,52,7
10/08/2021,0.56,36,29,65,19,62,5
10/08/2021,0.4,19,25,44,32,59,3
10/08/2021,0.34,10,22,32,48,55,3
10/08/2021,0.31,8,18,25,66,51,3
10/08/2021,0.27,5,12,17,63,38,2
10/08/2021,0.15,8,12,20,59,34,1
10/08/2021,0.16,4,13,17,57,34,2
10/08/2021,0.26,8,19,26,46,41,2
10/08/2021,0.26,8,18,26,32,58,2
10/08/2021,0.25,7,21,28,22,63,3
10/08/2021,0.2,5,16,20,24,67,2
10/08/2021,0.34,13,27,40,12,61,5
10/08/2021,0.28,9,26,34,15,27,2
10/08/2021,0.21,2,23,24,19,18,1
10/08/2021,0.21,4,27,31,12,17,1
11/08/2021,0.12,1,19,19,17,14,1
11/08/2021,0.05,1,13,14,20,14,1
11/08/2021,0,1,8,9,23,12,1
11/08/2021,0.02,1,12,13,18,11,1
11/08/2021,0.2,11,28,40,5,25,1
11/08/2021,0.44,17,29,47,4,45,3
11/08/2021,0.54,27,29,56,3,54,4
11/08/2021,0.52,22,22,45,10,64,4
11/08/2021,0.65,44,25,70,12,60,7
11/08/2021,0.6,30,27,56,19,59,6
11/08/2021,0.42,14,23,37,28,46,3
11/08/2021,0.4,15,27,42,39,56,3
11/08/2021,0.36,9,27,36,63,47,3
11/08/2021,0.34,7,23,30,75,52,2
11/08/2021,0.37,7,17,24,72,37,2
11/08/2021,0.27,7,12,20,72,43,2
11/08/2021,0.33,8,21,30,56,42,1
11/08/2021,0.35,4,24,28,47,43,2
11/08/2021,0.54,5,40,45,21,34,1
11/08/2021,0.45,4,31,35,26,12,1
11/08/2021,0.68,20,54,74,7,31,2
11/08/2021,0.56,10,42,51,10,22,1
11/08/2021,0.22,2,23,25,18,23,1
11/08/2021,0.12,3,26,29,9,27,2
12/08/2021,-99,-99,-99,-99,-99,31,-99
12/08/2021,-99,-99,-99,-99,-99,20,-99
12/08/2021,-99,-99,-99,-99,-99,18,-99
12/08/2021,0.18,4,14,18,11,18,20
12/08/2021,0.35,16,23,39,3,36,23
12/08/2021,0.7,55,26,82,2,36,26
12/08/2021,0.94,76,25,101,2,45,18
12/08/2021,1.07,71,25,96,5,67,17
12/08/2021,1.21,80,34,114,7,84,7
12/08/2021,0.79,44,38,82,12,67,5
12/08/2021,0.77,30,38,68,28,74,3
12/08/2021,0.64,15,32,47,48,66,3
12/08/2021,0.49,13,28,41,63,62,3
12/08/2021,0.34,5,15,20,79,41,2
12/08/2021,0.41,9,17,26,75,42,2
12/08/2021,0.32,5,18,22,74,43,2
12/08/2021,0.44,8,35,43,51,41,2
12/08/2021,0.6,14,39,52,30,26,2
12/08/2021,0.58,14,29,44,21,34,4
12/08/2021,0.54,14,34,48,17,29,2
12/08/2021,0.71,15,44,59,6,28,2
12/08/2021,0.42,7,26,32,19,22,1
12/08/2021,0.3,2,18,20,24,18,2
12/08/2021,0.36,3,30,33,15,32,1
13/08/2021,0.56,16,42,58,2,34,2
13/08/2021,0.54,25,40,65,3,49,2
13/08/2021,0.38,5,39,44,7,32,2
13/08/2021,0.29,1,25,26,14,35,1
13/08/2021,0.34,9,27,36,6,26,1
13/08/2021,0.72,41,33,74,2,69,2
13/08/2021,0.97,54,32,86,2,77,4
13/08/2021,0.95,59,33,92,4,72,11
13/08/2021,0.79,34,28,62,11,66,14
13/08/2021,0.68,26,30,57,16,64,10
13/08/2021,0.69,26,32,58,27,81,11
13/08/2021,0.55,14,31,45,47,66,7
13/08/2021,0.5,7,26,32,72,55,5
13/08/2021,0.39,8,19,27,72,46,8
13/08/2021,0.55,6,15,21,71,45,9
13/08/2021,0.36,9,17,25,65,34,7
13/08/2021,0.25,8,12,21,40,93,2
13/08/2021,0.29,15,23,38,26,21,3
13/08/2021,0.26,2,21,23,31,21,1
13/08/2021,0.33,2,24,26,27,22,1
13/08/2021,0.31,1,21,23,30,12,1
13/08/2021,0.33,3,21,23,34,16,1
13/08/2021,0.54,5,33,37,21,24,1
13/08/2021,0.48,2,37,40,14,25,1
14/08/2021,0.36,4,24,27,16,16,1
14/08/2021,0.55,13,46,59,2,26,1
14/08/2021,0.33,5,26,31,6,20,1
14/08/2021,0.29,5,20,26,6,21,1
14/08/2021,0.2,5,15,20,7,25,4
14/08/2021,0.39,14,19,33,4,27,6
14/08/2021,0.61,34,26,60,2,46,6
14/08/2021,0.85,46,29,76,5,61,6
14/08/2021,0.76,40,26,66,10,61,8
14/08/2021,0.76,38,26,65,17,84,7
14/08/2021,0.48,17,18,35,29,65,3
14/08/2021,0.3,10,15,24,40,43,2
14/08/2021,0.28,6,10,16,51,31,2
14/08/2021,0.29,6,12,19,57,55,2
14/08/2021,0.35,7,14,21,45,45,1
14/08/2021,0.28,9,10,19,39,33,1
14/08/2021,0.36,10,12,22,35,27,1
14/08/2021,0.14,8,14,22,30,38,1
14/08/2021,0.19,10,22,32,23,43,1
14/08/2021,0.17,6,13,19,25,37,1
14/08/2021,0.14,5,16,21,19,44,3
14/08/2021,0.15,4,17,20,17,35,3
14/08/2021,0.11,1,14,15,18,23,2
14/08/2021,0.05,0,8,9,23,26,3
15/08/2021,0.09,1,13,13,17,27,3
15/08/2021,0.09,1,13,13,16,24,2
15/08/2021,0.08,1,12,13,17,14,2
15/08/2021,0.12,2,12,14,17,25,2
15/08/2021,0.11,2,13,15,15,27,4
15/08/2021,0.18,2,15,17,12,22,3
15/08/2021,0.26,8,20,28,7,29,3
15/08/2021,0.25,8,12,20,17,28,3
15/08/2021,0.23,9,10,19,24,26,3
15/08/2021,0.2,9,10,19,28,20,2
15/08/2021,0.24,7,9,16,34,19,1
15/08/2021,0.27,7,10,19,41,24,2
15/08/2021,0.26,8,11,19,46,25,2
15/08/2021,0.21,5,10,14,51,23,2
15/08/2021,0.24,7,11,18,51,28,2
15/08/2021,0.13,3,7,10,51,24,2
15/08/2021,0.19,3,10,13,47,-99,2
15/08/2021,0.17,5,9,14,37,-99,2
15/08/2021,0.1,5,15,20,24,-99,1
15/08/2021,0.14,5,15,20,21,-99,1
15/08/2021,0.12,4,14,18,22,-99,1
15/08/2021,0.12,2,14,16,20,-99,4
15/08/2021,0.11,2,14,15,18,-99,5
15/08/2021,0.11,1,18,19,14,-99,8
16/08/2021,0.07,1,17,18,15,-99,3
16/08/2021,0.09,1,15,16,15,-99,3
16/08/2021,0.1,1,13,13,16,-99,2
16/08/2021,0.32,1,12,13,13,-99,36
16/08/2021,0.25,2,15,17,12,-99,28
16/08/2021,0.19,3,17,20,13,-99,3
16/08/2021,0.53,22,27,49,6,-99,3
16/08/2021,0.59,23,22,45,10,-99,17
16/08/2021,0.47,19,20,39,14,-99,8
16/08/2021,0.43,18,20,38,23,-99,4
16/08/2021,0.35,16,22,38,32,-99,4
16/08/2021,0.39,12,22,34,43,-99,2
16/08/2021,0.35,9,19,28,59,-99,2
16/08/2021,0.32,6,17,23,64,-99,2
16/08/2021,0.34,8,14,22,64,-99,3
16/08/2021,0.26,7,15,22,64,-99,1
16/08/2021,0.22,6,13,20,50,-99,1
16/08/2021,0.26,7,13,20,41,-99,1
16/08/2021,0.28,12,21,32,25,-99,1
16/08/2021,0.24,7,16,22,22,-99,1
16/08/2021,0.27,5,20,25,15,-99,2
16/08/2021,0.22,2,18,20,17,-99,1
16/08/2021,0.19,4,19,23,15,-99,2
16/08/2021,0.11,1,15,16,16,-99,1
17/08/2021,0.12,2,20,21,12,-99,1
17/08/2021,0.13,2,21,22,13,24,1
17/08/2021,0.08,1,16,17,15,17,1
17/08/2021,0.11,1,20,21,12,19,1
17/08/2021,0.16,3,22,25,10,18,1
17/08/2021,0.3,11,24,36,6,28,2
17/08/2021,0.5,22,27,50,4,45,2
